source_root,relative_path,extension,bytes,sha256,title,frontmatter_updated,review_status,review_scope
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-agenda-board.md,.md,2934,79143e33ec4b74e26df7ae9aff44ae7b11b07d20b6e77ecf7ca246fd81299e93,Procurement & Vendor Network — Board,2026-09-01,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-agenda-full.md,.md,6112,e19b6fdfc663e446576ebe3a0d835020f1c8e62cd40fe7d80af6ba33f7776505,Procurement & Vendor Network — Full Agenda,2026-09-01,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-agent-stack.md,.md,10971,6df0a4804a9cf24ce302673acaeef52610a21e1adbd0d0b0752212063366ba88,Procurement & Vendor Network — Agent Stack,2026-09-01,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-charter.md,.md,7720,710e5fe5544cb90c7948c786cbdbf3fc47d90d88499678c2b2b62d57d1309e66,Procurement & Vendor Network — Charter,2026-09-01,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-directive.md,.md,4304,be638448e206dec979cfcbb7a1b83b60f0a559c9a70b3030c77e48163909e414,Procurement & Vendor Network — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-loops.md,.md,5748,a70f2e4176dcc5d085c741e343832dd05cf46f5dc8ae58c079e4a06507da692a,Procurement & Vendor Network — Loops,2026-09-01,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-premortem.md,.md,9361,048930373fd89b7b3d8d1321a8e95cd1a15e95da0b41d70143d578d00f6749d4,Procurement & Vendor Network — Premortem,2026-09-01,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-questions.md,.md,1938,c469837161d7ba6180e139f13e4aed6bb89cc643002180f4c999b7ffea038591,Procurement & Vendor Network — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/procurement-vendor-network/procurement-vendor-network-schedule.md,.md,3009,569b398c72308c516c0511353a02b9e59f6e9cbefda6179ccfb68f086d34a64c,Procurement & Vendor Network — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-agenda-board.md,.md,2391,e604b4abe5e1d81c0fa8e740cdb7c8898a8523d288bd7aa513cb953eb8d900c9,Schema & Migrations — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-agenda-full.md,.md,5588,7197ea295256d2238d4a2fb93bfe2ad8d536a32503a55698c4e25f9b0d36c3c5,Schema & Migrations — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-agent-stack.md,.md,10278,1f210bdf73d169218a133e33e8382ce64be8d10b2bed98b4d3752b4878629f7d,Schema & Migrations — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-charter.md,.md,5024,f880da9462538048f531bda0788a328798c2419ecdda386d17ee1d5e6730f7e2,Schema & Migrations — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-directive.md,.md,4956,5e02cbb93cfa975bb83e4f4d982d86b96bc976845e5635f2fab4d58642bf307a,Schema & Migrations — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-loops.md,.md,6067,4271233d979aa00b5df92fb930f489f05595c9a22cb8ec62683d9d2d173780d3,Schema & Migrations — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-premortem.md,.md,7455,33aada4c5dce04194d5f74f7ffcad96a074d593cd3bdca42b8552f010dc95595,Schema & Migrations — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-questions.md,.md,2805,5a9670c50baf90d09f7dc1f0db701d3a1d7d29e0d7ecc0c4d0403c27e5ac254c,Schema & Migrations — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/engineering/teams/schema-migrations/schema-migrations-schedule.md,.md,3304,8297bfdcbf2bf09d04ac206eab12dbe1bb67762635dc8df19af26087836d88b5,Schema & Migrations — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-agenda-board.md,.md,6485,8441d4bd7242c94a150124ea31335757ceddd7d1f060c51d2d8b3c992e1fec14,Reliability / SRE — Board,2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-agenda-full.md,.md,29700,a2d028025d7e663c90c8382cc100bec830ab2f163521bd689391887b8231bcbc,"Reliability / SRE — Agenda, 2026-08-28",2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-agent-stack.md,.md,8237,9d81dd05fec222549c4a3772b8c0052ed6e8f3fb80d42d18b48ce7f036d74513,Reliability / SRE — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-charter.md,.md,11721,5893277489f0663ce41b59fac8e7a28051554945e53dba2e130164560969676c,Reliability / SRE — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-directive.md,.md,4485,7ea53a64cc8f8ad8ce95d640c8a6764aea067003aaae09ff1327ef5eb231d9d7,Reliability / SRE — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-loops.md,.md,6488,f64773422d497f09c8cbfafe3859d4ff33997dde1ce063e08f121a74c9b38e6f,Reliability / SRE — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-premortem.md,.md,8087,34bda97095e2e3f5955aef651500f93656c1b72bc6598e814f5d6baaf7ecf8a7,Reliability / SRE — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-questions.md,.md,1876,60d5cf20bd06573d0d94167f65506f572f80af0a9f0033dc1f9e7fe6dbd860be,Reliability / SRE — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/reliability-sre-schedule.md,.md,4878,36af9e9edb3a001730fccad8ba728ca53d88e902d4b8422a3e723d7ef9f62228,Reliability / SRE — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-agenda-board.md,.md,2507,e49d99bbcdfbd585d46c05927be8907238930491b423b797d4fdacec2d6ef85e,Observability & Telemetry Plumbing — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-agenda-full.md,.md,4991,264dbf141559e43290b60d7463a9ae9b3d07689707990b02674e35be0b9afe58,Observability & Telemetry Plumbing — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-agent-stack.md,.md,9518,fbba3843d5146048e614fceafa0411714a88386b9226189bb7ef4ae17786ea01,Observability & Telemetry Plumbing — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-charter.md,.md,6781,95724155267a5297f2df934b2f92b2f5f8077d4ac2391a3cd7346c752e813230,Observability & Telemetry Plumbing — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-directive.md,.md,3813,b935dbd9e7a335b01e8f134fa3c1d7e4be210271bd1286fe5057e7ee49d1b05c,Observability & Telemetry Plumbing — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-loops.md,.md,5765,8c3b1385f92eb7a5eba2e6d4f4f8fee92f94120d53dde8a3bef621680058550b,Observability & Telemetry Plumbing — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-premortem.md,.md,7552,0f4ef6bab5241051243a2a4d6254961b2e325fe42223718c06677765fdfa7cde,Observability & Telemetry Plumbing — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-questions.md,.md,1966,2b9eee709d1bf451b4f72420bc8f3c8f04f63579fe1d52ce41cf18603aa9210b,Observability & Telemetry Plumbing — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/observability-telemetry-plumbing/observability-telemetry-plumbing-schedule.md,.md,4712,bd02cc7fad50bfc6510a71d70c05ff50f8673cb334b434b2fe4cf69a04eba504,Observability & Telemetry Plumbing — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-agenda-board.md,.md,2588,2db8ecbe1ff09d768b20996ec63d03283bd0ce6813d28fdc0357732095b22abb,Release Engineering — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-agenda-full.md,.md,5443,d01e93686fbd33326ad4d573d3731587b5903c0a75040448911f9419e1eb1f52,Release Engineering — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-agent-stack.md,.md,10044,8f420a4c2bc8a61a4b372c23dfcd2c613707c2e54a870591149a3ee829207d58,Release Engineering — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-charter.md,.md,6706,4afcae365baa23245ebbe1f81a2348321723c58c9a6086e879090ab9b56142e5,Release Engineering — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-directive.md,.md,4360,5939604219c70c4ce08ad96b871fe5616cf91626298c6faf69d5e9164a07e631,Release Engineering — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-loops.md,.md,5693,51c10ca24c47c1a2f12ad74689f0d102896df969fd0b5c796127abef1d5a1676,Release Engineering — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-premortem.md,.md,7543,a17d65dfa76662d45b820dc2c0f6559c18d1f3d6ecbd1cc3732c8456514812cf,Release Engineering — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-questions.md,.md,1912,93b28ad96abd6e5e921595244e60db70f82c5a7292d1a9a03e4c5831b8921dd7,Release Engineering — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/release-engineering/release-engineering-schedule.md,.md,4888,7ddcea05e8a232ca8a59ef3dfb3faaa520f80466404c76738231ee38c988c702,Release Engineering — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-agenda-board.md,.md,2689,fb498fba6c181e58923b81b8ee50243ddc0b6e59b7e1daa9af7cfceb96acc3e4,Runtime Resilience — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-agenda-full.md,.md,5803,9849b0a69f141902acd16377c57ccc16ef4da6cff4e6601c98a30816497bac9d,Runtime Resilience — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-agent-stack.md,.md,10420,bcb306d280de896deaa151d8869018c939968eb00e37c78c652232acec9e3b60,Runtime Resilience — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-charter.md,.md,6223,efc7f628016d488238f4be10f47992bb95415f84fd853351db5bd22e6c053f04,Runtime Resilience — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-directive.md,.md,4202,85bbbf9e45adf5cf4818ea3957bdb6612fe3e0b04aae8fe4d1e51d03dcabf122,Runtime Resilience — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-loops.md,.md,5973,134b75e02611ab6249b829a92c7284cf8b5d573363cab7f4322f302c7e4b0a7a,Runtime Resilience — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-premortem.md,.md,7993,f51f1f3166e5dc06e06a75ffef8800b07f97321dd6c972e65d00d8da6318ea46,Runtime Resilience — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-questions.md,.md,2508,e018b03157bf44193a0a57cf7a2c8a0c58f118fb0f606d95fb18b8f22b4bddf6,Runtime Resilience — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/runtime-resilience/runtime-resilience-schedule.md,.md,5074,c1124d44546417e4edd72dbe77ad7760dbc68c513d1e3834d47b0174b26b4f8f,Runtime Resilience — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-agenda-board.md,.md,3339,4b62e0bfe3a8f9b8ee1b7aff7826b214973e963ce426d34b9567ec1ae940ce25,State Integrity & Invariants — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-agenda-full.md,.md,5901,c6fa7b9d8fb0565ed5693cbf610647c743757d20394fdf513e235d816ed50030,State Integrity & Invariants — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-agent-stack.md,.md,11355,8bbe15c3f068786bdb6a886f3016a37b3b1b2ad226ea20a0ce360066258301fc,State Integrity & Invariants — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-charter.md,.md,7459,4d0f25e61b93b815c5bf69d7befc7036fa3669541725bd6616cdb4d15ed611c4,State Integrity & Invariants — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-directive.md,.md,4861,ac10db428e2f3cee41c51049413c31deedebd41f04f3ac7ffe6292280e0796fb,State Integrity & Invariants — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-loops.md,.md,6689,7168e68ecee7ede967df75391cac5375fa0ce565d899a0b1195f4fbdd16dc933,State Integrity & Invariants — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-premortem.md,.md,8168,b1da66e2e6eea3ae2ecc22ed3497eb76fc555fb1379f091b431413b43631d9f3,State Integrity & Invariants — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-questions.md,.md,1942,244d76d4defee32026586b0be7f11a3fc56bafc7f07f5e5c2c3479750011105c,State Integrity & Invariants — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/platform/reliability-sre/teams/state-integrity-invariants/state-integrity-invariants-schedule.md,.md,5992,f4254afb1403c61defdb7605f506f5ad79cc2b285e7f67f84b406ca482732a7b,State Integrity & Invariants — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-agenda-board.md,.md,7528,d826c2abeb746a13a8ca74471fdec71cd32380a9f26de144bd0ee74e4183712b,Design — Board,2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-agenda-full.md,.md,26015,5901d4cfc6d4bbcc844cc2e71aa16d6873b3e0e0764474f57db6b039679de6ae,Design — Full Agenda,2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-agent-stack.md,.md,9103,1e71e8dcce015c556ec4eb917c83cce62506132d4191bc2688225866d0fa6765,Design — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-charter.md,.md,14004,6c5d64e80c90373d214e08f09df5540f909d954341c11d6ca2c8d3ae675040ec,Design — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-directive.md,.md,7449,1f9ee6626a21265611de52d45ed4c8585c2af6291a3d835d04008a4bfdc52b17,Design — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-loops.md,.md,7606,d10ee0425a9f9559b9397b639825bc18692117f5131b4a1f7470074a89f355ab,Design — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-premortem.md,.md,10751,455b332de7a0e8b702c0defa86cdb6833a4723fc969218db2e1b06e2c397a8f5,Design — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-questions.md,.md,1837,c34a68d819472c8824122f4a5b8c92c553e98f0f5b0801e051fca8a8340b2c34,Design — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/design-schedule.md,.md,5404,a740178e1b63cbcafb0bf8127a41bac03b2cf2716a9333bc7ec6a3fd8edc6160,Design — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-agenda-board.md,.md,3981,39e2b5713f68dffa02a833742964d4961154e01f2bda2bc232c6a937947471fb,Activation & In-Product Guidance — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-agenda-full.md,.md,8253,c67e9fb2892e15bbfafb7ad23dba5ffd9dbe4309e598a1ad756ddad7aed07d94,Activation & In-Product Guidance — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-agent-stack.md,.md,10458,e496a517153954029be2f9a29c1fd0644655930728fde7c8631899245e99cee9,Activation & In-Product Guidance — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-charter.md,.md,9420,4ab9e5a4602d7c1f419658c8b6568c256e01b1a3c6e9e69bda1bd48cca8a341a,Activation & In-Product Guidance — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-directive.md,.md,6959,cbce67f51600cc7bfe3b0b801651c7d1b37c9302eee775ab762f24755efa2d0a,Activation & In-Product Guidance — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-loops.md,.md,7076,0973728ca3dce3fa168f7d8ba17dda0bca26608efd1105b41dc778677693608b,Activation & In-Product Guidance — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-premortem.md,.md,9191,afe964f76dc3eccfe1fb21cf3352add8571897b4dfd9abcca59a1675fd50e730,Activation & In-Product Guidance — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-questions.md,.md,1948,1dab9fffd6ae25fb39c35359cf979625417721d6952fb0cb2fea8beb4263ccd8,Activation & In-Product Guidance — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/activation-in-product-guidance/activation-in-product-guidance-schedule.md,.md,5134,1d7e20fa1b94afc24bed46bce0d154999e5dc6e69c2029c8552c44440345e697,Activation & In-Product Guidance — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-agenda-board.md,.md,3986,7dd4caeee47529b122c8b9fdc52004d17ce8cfe52b6169f0143736e6066f9f92,Design System & Motion Substrate — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-agenda-full.md,.md,8055,bcbba489f8074132c23b98df26216cb6e0231ba1cf82eac29b9b5ab4de52b083,Design System & Motion Substrate — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-agent-stack.md,.md,9840,5a309203ebd451c30dc8e6da5e442bf66365857bfeebbe28a381300819cd9149,Design System & Motion Substrate — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-charter.md,.md,8806,34ea9732a1c6f330e68a86876fb1f6ba4248e68d5aad026272b483c5a2b08289,Design System & Motion Substrate — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-directive.md,.md,6888,da975aea31cddbd86ab056bf01c47ea55b63804756e19f70755651996f9718a5,Design System & Motion Substrate — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-loops.md,.md,6624,5a7450bcc428768f1c6e8083859426da2d1d9f6d16e5162f7e2461cdda885d5a,Design System & Motion Substrate — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-premortem.md,.md,9099,e89a4922613cc2e51ae6ffeba13e1cc3a4ffaa54f4f36c8df5d3e6a0d87655fa,Design System & Motion Substrate — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-questions.md,.md,1948,ad31654fcf8c905829abdb9b89b8a6bead4f36e7229ca2df7fa65c483274d249,Design System & Motion Substrate — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/design-system-motion-substrate/design-system-motion-substrate-schedule.md,.md,4756,b4aceab5b6ff5bd20c06e11c5ca41205430de01e1f89eb4613f5c340a420ef02,Design System & Motion Substrate — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/product/design/teams/exploration-studio/exploration-studio-agenda-board.md,.md,3740,4fae21ec5ccaca83d6c0cf3c63c76788a0321b1f9530a6b500dabef657f962c8,Exploration Studio — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
